Product Name,Company Name,Product Type,Category,Cleaned Price
LCD Display 3 in 1 Garden Flowers Sensor Plants Acidity Humidity Detector pH Meter Soil Moisture Tester,"Ningbo Qianxiang Huiya International Trade Co., Ltd.",soil moisture sensors,Electronics,5.585
Color Able to Be Customized Humidity Single Sensor Moisture Soil Tester for Agriculture,"Hebei Yuhan Electronic Technology Co., Ltd.",soil moisture sensors,Electronics,3.0
Veidt Weighing RS110t 110g 1mg Portable Soil Detector Soil Heating Halogen Food Grain Moisture Temperature Analyzer,"Changzhou Veidt Weighing Co., Ltd.",soil moisture sensors,Electronics,300.0
Conductivity Online Analyzer Soil Moisture pH Meter Sensor,"WEIHAI KUNKE FLOW INSTRUMENT CO., LTD.",soil moisture sensors,Electronics,225.0
5 in 1 Soil Tester Plant Moisture Sensor Meter Light pH Temperature Tester for Garden Lawn Farm,"Xi'an Lonn M&E Equipment Co., Ltd.",soil moisture sensors,Electronics,11.5
Digital IoT RS485 Soil Moisture Temperature Ec Sensor Meter Testers NPK pH Soil Analyzer for Agriculture,"Hangzhou FrankEver Imp. & Exp. Co., Ltd.",soil moisture sensors,Electronics,139.0
Digital Soil Tester with pH NPK Moisture Nutrient Function Sensor Tester Kit Soil Analyzer with LCD Display,"Hangzhou FrankEver Imp. & Exp. Co., Ltd.",soil moisture sensors,Electronics,185.0
Lighting Irrigation Control Smart Plug Solar Tracker Rain Gauge PCB Dimmer Switch Energy Greenhouse Monitor Wind PCBA,"Shenzhen Core Hecheng Electronic Technology Co., Ltd.",soil moisture sensors,Electronics,0.01
Automatic Watering Irrigation System for Arduino Soil Moisture Sensor Module Kits,"Shenzhen Chengsuchuang Technology Co., Ltd.",soil moisture sensors,Electronics,15.0
Soil NPK/pH Analyzer Moisture Nutrient Sensor 7 in 1 Soil Tester,"Shijiazhuang Sanli Grain Sorting Machinery Co., Ltd.",soil moisture sensors,Electronics,180.0
#53038 Soil Moisture Sensor Hygrometer Detection Module with Xh2.54 3p Socket,"Shenzhen Chipskey Technology Co., Ltd.",soil moisture sensors,Electronics,0.46
Sdt-60 Soil Moisture Meter for Garden Plants Humidity Meter Sensor,"Hangzhou West Tune Trading Co., Limited",soil moisture sensors,Electronics,45.9
Unmatched Power and Precision for Sticky Clay Fields – 55HP Crawler Tractor Variable Speed Rotor,"Jinan Free Pilot International Trade Co., Ltd",soil moisture sensors,Electronics,1500.0
Four in One Soil Acidity Light Tester pH Thermometer Sunlight Temperature Soil Moisture Meter Detector,"Anhui Fulaier E-Commerce Co., Ltd.",soil moisture sensors,Electronics,4.67
Soil Moisture Sensors Relay Control Module (5V or 12V),"Shenzhen Ke Zhi You Technology Co., Ltd.",soil moisture sensors,Electronics,1.68
Rika Rk500-22 Cheap Price Digital RS485 Output Online Soil pH Meter Sensor,"Hunan Rika Electronic Tech Co., Ltd.",soil moisture sensors,Electronics,208.0
"40HP Soil Sensor Tractor for Smart Agriculture (Agritech Blue, IoT)","Weifang Luyuan Machinery Co., Ltd.",soil moisture sensors,Electronics,2200.0
New Trend Load Cell Micro Weight Scale Sensor Soil Module,"Locosc Ningbo Precision Technology Co., Ltd.",soil moisture sensors,Electronics,10.0
Porous Ceramic Probe Tube for Soil Tensiometer Water Potential Meter Detection Sensor,"Lianyungang Highborn Technology Co., Ltd.",soil moisture sensors,Electronics,3.0
Rika Rk500-22 Online Realtime Monitoring RS485 Modbus Soil pH Sensor Probe,"Hunan Rika Electronic Tech Co., Ltd.",soil moisture sensors,Electronics,208.0
"4-20mA, 0-10V Pressure Sensor Soil Sensor Input Free Cloud Platform Data Logger","Shenzhen Toprie Electronics Co., Ltd.",soil moisture sensors,Electronics,628.0
High-Precision Locosc Soil Weight Load Cell Sensor Module,"Locosc Ningbo Precision Technology Co., Ltd.",soil moisture sensors,Electronics,10.0
Porous Ceramic Probe Tube Part for Soil Water Potential Sensor,"Lianyungang Highborn Technology Co., Ltd.",soil moisture sensors,Electronics,3.5
0.5% F. S Oil Differential Pressure Transmitter Sensor for Leak Detection (QYB164),"BAOJI XINGYUTENG MEASURE AND CONTROL INSTRUMENTS CO., LTD.",soil moisture sensors,Electronics,105.0
Tpee Digital Petroleum Profucts Moisture Sensor/Ppm Test Meter,"Chongqing TOP Oil Purifier Co., Ltd.",soil moisture sensors,Electronics,1000.0
Coal Infrared Nir Grain Medicine Manufacturers Online Humidity Moisture Sensor Meter Analyzer,"Jinan Cyeeyo Instruments Co., Ltd.",soil moisture sensors,Electronics,6700.0
Online Hydraulic Oil & Gear Oil (viscosity 32 -320 cst) Particle Counter with Moisture Sensor,"Chongqing Blossom Machinery Equipment Co., Ltd.",soil moisture sensors,Electronics,1000.0
Grain Temperature and Moisture Monitoring Sensors Cables System in Steel Silo,"Shandong Shelley Grain Steel Silo Co., Ltd.",soil moisture sensors,Electronics,8.0
Coal Infrared Nir Grain Medicine Manufacturers Online Moisture Sensor Meter Analyzer,"Jinan Cyeeyo Instruments Co., Ltd.",soil moisture sensors,Electronics,6700.0
Moisture Proof Force Tension Sensors Hanging Scales Hanging Pull Load Cell,"Bengbu Sun-moon Instrument Institute Co., Ltd.",soil moisture sensors,Electronics,105.0
Moisture Sensor Equipped Online Transformer Oil Particle Counter,"Chongqing Blossom Machinery Equipment Co., Ltd.",soil moisture sensors,Electronics,1500.0
Wheat Maize Grain Silos Used Cables Temperature Moisture Sensors Cables System,"Shandong Shelley Grain Steel Silo Co., Ltd.",soil moisture sensors,Electronics,8.0
Skincare Tool Analyzer Digital Facial Skincare Moisture Analyzer Monitoring Moisture Skin Sensor Detector,"Voraglow Trading Co., Ltd",soil moisture sensors,Electronics,8.99
High Accuracy Online Oil Ppm Moisture Content Sensor Online Moisture Meter Oil Water Content Tester,"Chongqing Super Mechanical&Electrical Co., Ltd",soil moisture sensors,Electronics,800.0
Simple LED Outdoor Wall Lamp Moisture-Proof Garden Lamp Human Body Induction Balcony Wall Lamp with Motion,"Yifeng Devon Lighting Co., Ltd.",soil moisture sensors,Electronics,2.0
10PCS Capacitive Soil Moisture Sensor Module Corrosion Resistant Wide Voltage Wire Analog Capacitive V1.2,"Ningbo Tingsheng Internatinal Co., Ltd",soil moisture sensors,Electronics,7.0
High Quality Customized 3.3V RS485 Uart 3 In1 Soil Ec Temperature Moisture Electrical Conductivity for Greenhouse,"Beijing Guoxinhuayuan Technology Co., Ltd.",soil moisture sensors,Electronics,69.9
Soil Temperature Moisture Sensor Modbus RS485 Fdr Soil Sensor for Precision Agriculture,"Changsha Zoko Link Technology Co., Ltd.",soil moisture sensors,Electronics,66.35
Three Probes Smart Integrated Agricultural Iot Irrigation Instrument Moisture Meter Soil Humidity Temperature,"Beijing Guoxinhuayuan Technology Co., Ltd.",soil moisture sensors,Electronics,64.5
Beleaf Behive-I Moisture Monitoring Soil Sensor,"Babala (Xiamen) Agri-Tech Co., Ltd",soil moisture sensors,Electronics,75.0
"Fdr Frequency Domain Method Agriculture Soil Moisture Sensor, Meter for Greenhouse Using","Handan Development Zone Qing Yi Electronic Technology Co., Ltd.",soil moisture sensors,Electronics,50.0
Dragino Soil Moisture Sensor Probe Auto Irrigation System Using Arduino,"Shenzhen Power-Tomorrow Actuator Valve Co., Ltd.",soil moisture sensors,Electronics,14.0
Zigbee Wireless Plant Moisture Sensor Ambient Weather Soil Moisture Sensor,"Shenzhen Power-Tomorrow Actuator Valve Co., Ltd.",soil moisture sensors,Electronics,14.0
Soil Temperature Moisture Sensor 4-20mA/0-5V/RS485 Output Iot Agriculture,"Changsha Zoko Link Technology Co., Ltd.",soil moisture sensors,Electronics,75.28
Macsensor Watermark Soil Moisture Tensiometer Sensor IP68,"Hunan Mac Sensor Co., Ltd.",soil moisture sensors,Electronics,55.0
Eleai Poreuze Kunststof Ultrasonic Moisturized Humidity Waterproof Irrigation Soil Moisture Sensor,"Hangzhou Eleai Science and Technology Co., Ltd.",soil moisture sensors,Electronics,101.0
Jxbs-3001-Soil Integrated Sensor-7 in 1 RS485 Ec pH NPK TDS Temperature Soil Moisture Meter,"Fuzhou Hedao Trade Co., Ltd.",soil moisture sensors,Electronics,59.8
Wholesale Cheap Handy Arduino Soil Moisture pH Meter Sensor,"Ningbo Sinotester Biological Co., Ltd.",soil moisture sensors,Electronics,41.2
Macsensor Agriculture 4-20mA 0-5V RS485 Output Soil Moisture Temperature Sensor,"Hunan Mac Sensor Co., Ltd.",soil moisture sensors,Electronics,55.0
"High Precision Professional Digital Soil Moisture Meter, Soil pH Moisture Meter, Soil Moisture Sensor","Ningbo Sinotester Biological Co., Ltd.",soil moisture sensors,Electronics,41.2
Eleai Soil Moisture Differential Pressure Sensors Air Flow Sensor,"Hangzhou Eleai Science and Technology Co., Ltd.",soil moisture sensors,Electronics,75.0
Flora Care Digital Plants Grass Soil Water Tester Sensor Flower Monitor for Garden,"Nanjing Yinhi Baby Gifts Co., Ltd.",soil moisture sensors,Electronics,15.59
Soil pH Sensor Digital Sensor with RS485 4-20mA Data Logger Output,"Fuzhou Hedao Trade Co., Ltd.",soil moisture sensors,Electronics,60.0
Yl-69 Soil Hygrometer Humidity Detection Module Soil Moisturewater Sensor for Arduino,"Shenzhen Xuan Yao Electronics Co., Limited",soil moisture sensors,Electronics,2.85
Insulation Oil Moisture Sensor for Online Monitoring,"CHONGQING ZANYO ELECTROMECHANICAL AND MACHINERY CO., LTD.",soil moisture sensors,Electronics,3200.0
Oil Moisture Sensor (ZYMMMT),"CHONGQING ZANYO ELECTROMECHANICAL AND MACHINERY CO., LTD.",soil moisture sensors,Electronics,3100.0
Water Sensor Module for Arduino Moisture / Drop / Depth of Water Test - Red,"Shenzhen Xuan Yao Electronics Co., Limited",soil moisture sensors,Electronics,2.85
Side Mounted Reed Sensor Resistant to Moisture Compliant Lead Free,"Dongguan Fuen Electronics Co., Ltd.",soil moisture sensors,Electronics,2.0
Side Mounted Water Level Switch Physical Contact Resistant to Moisture Float Sensor,"Dongguan Fuen Electronics Co., Ltd.",soil moisture sensors,Electronics,2.0
Knock Sensor for Chevrolet Tracker Suzuki Alto Swift XL7 18640-52D00 18640-78g00,Guangzhou Yu Meng Yang Automotive Components Company Limited,soil moisture sensors,Electronics,2.0
Weili Knock Sensor for Nissan Frontier Xterra Altima Infiniti (22060-30P00),Guangzhou Yu Meng Yang Automotive Components Company Limited,soil moisture sensors,Electronics,2.0
Electronics Sealed Gauge Ceramic Pressure Sensors Trandsucers,Wuhu Cfsensor Company,soil moisture sensors,Electronics,12.75
Electronics Temperature Thermopile Sensor,Wuhu Cfsensor Company,soil moisture sensors,Electronics,3.0
"Soil Sensor, Weather Station, Soil Temperature, Environmental Temperature, Soil Moisture Content-Humidity, Environmental Humidity, Illuminance Intensity","Giotek Aka Jin Zhou Sunshine Meteorological Technology Co., Ltd.",soil moisture sensors,Electronics,280.0
"Csf11y Soil Moisture and Temperature Sensor, Water Moisture Sensor IP68","Xingyi Sensor Manufacturing Co., Ltd",soil moisture sensors,Electronics,54.0
3-in-1 Soil Temperature Humidity Ec Sensor Soil Fdr Moisture Meter for Garden/Farm/Greenhouse/Agriculture,"Changsha Zoko Link Technology Co., Ltd.",soil moisture sensors,Electronics,67.4
Gobetter Soil Moisture and Crop Sensors Plant Moisture Meter,"Shenzhen Power-Tomorrow Actuator Valve Co., Ltd.",soil moisture sensors,Electronics,14.0
Eleai Soil Moisture Sensor Anemometer with Wind Direction for Sailing Gold Detector Sensor,"Hangzhou Eleai Science and Technology Co., Ltd.",soil moisture sensors,Electronics,85.0
4 In1 Soil Moisture Sensor Temperature Sensor Temperature Gardening Tool Kits Soil pH Meter for Lawn Farm Garden Plant Care,"Suzhou Holi Smart Technology Co., Ltd.",soil moisture sensors,Electronics,2.95
"Advanced Affordable Greenhouses with Wind-Resistance, Soil Moisture Sensors & Drip Irrigation Efficiency","Qingzhou Jinxin Greenhouse Material Co., Ltd.",soil moisture sensors,Electronics,10.0
3-in-1 Soil Tester Kits Soil pH Moisture Sensor Meter with Moisture Light and pH Test for Garden Farm Lawn Indoor & Outdoor,"Suzhou Holi Smart Technology Co., Ltd.",soil moisture sensors,Electronics,1.75
Smart Sensor 3 in 1 Soil pH Temperature Moisture Meter for Garden,"Fuzhou Hedao Trade Co., Ltd.",soil moisture sensors,Electronics,13.0
7 in 1 Integrated Plant China Lora Multi Depth Soil Moisture Sensor Probe Meter Agriculture Ec pH NPK,"Fuzhou Hedao Trade Co., Ltd.",soil moisture sensors,Electronics,270.0
DC 3.3-5.5V Analog Output Capacitive Soil Moisture Detection Sensor Module,"Shenzhen Foing Industrial Co., Ltd.",soil moisture sensors,Electronics,0.42
Soil Moisture and Humidity Detector Humidity Sensor Plant Hygrometer Alarm,"Nanjing Yinhi Baby Gifts Co., Ltd.",soil moisture sensors,Electronics,4.99
Portable Digital Soil Moisture Meter Soil Moisture Sensor pH Water Testers,"Ningbo Sinotester Biological Co., Ltd.",soil moisture sensors,Electronics,41.2
Mc-7828 Soil Factory Wholesale Tool for Garden Digital Soil Moisture Meter Soil Tester Sensors,"Zhangzhou Kasun Electronic Technology Co., Ltd.",soil moisture sensors,Electronics,150.0
Soil Humidity Relay Module Soil Moisture Sensor Arduino Soil pH Meter,"Ningbo Sinotester Biological Co., Ltd.",soil moisture sensors,Electronics,41.2
Automatic Watering Soil Moisture Detection Module Soil Sensor Module,"Shenzhen Foing Industrial Co., Ltd.",soil moisture sensors,Electronics,0.3
High Quality Sensor Probe LCD Digital Soil Moisture Meter,"Qingdao Toky Instruments Co., Ltd.",soil moisture sensors,Electronics,62.0
Portable Soil Moisture Meter Instant Testing Value with Optional Sensor,"Qingdao Toky Instruments Co., Ltd.",soil moisture sensors,Electronics,120.0
Thc Automatic Wireless Weather Station with Soil Moisture Sensor,"Shenzhen Pengjin Technology Co., Ltd.",soil moisture sensors,Electronics,500.0
High Quality with Rust-Resistant and Corrosion-Resistant Probes Sensor Meter Water Digital Soil Meter,"Nanjing Yinhi Baby Gifts Co., Ltd.",soil moisture sensors,Electronics,3.29
Low Cost RS485 High Quality Temperature Humidity Sensor Soil Moisture Detector,"Guangzhou Logoele Electronic Technology Co., Ltd.",soil moisture sensors,Electronics,48.0
Soil Moisture Meter Temperature Humidity Salt pH Measurement Sensor Ec Value Conductivity Water Portable Tester,"Shandong Fangke Instrument Co., Ltd.",soil moisture sensors,Electronics,565.0
WiFi Solar Water Timer with Inside Flow Meter Bluetooth Smart Watering Valve WiFi Solar Water Timer with,"Shenzhen Power-Tomorrow Actuator Valve Co., Ltd.",soil moisture sensors,Electronics,15.0
Greenhouse Customized Weather Station with Rain Gauge Soil Sensors,"Hunan Mac Sensor Co., Ltd.",soil moisture sensors,Electronics,430.0
Custom ABS Handheld Plastic PCB Hand Held Enclosures Soil Probe for Sensors for Electric,"Elmax Plastic Hardware Products (Dongguan) Co., Ltd.",soil moisture sensors,Electronics,0.045
Electronic Moisture Analyzer Grain Moisture Meter Plant Moisture Sensor for Coffee,Shanghai Dahua Scale Factory,soil moisture sensors,Electronics,358.0
Side Mounted Water Tank Resistant to Moisture Liquid Level Sensor Float Switch,"Dongguan Fuen Electronics Co., Ltd.",soil moisture sensors,Electronics,2.0
Taiwan Household Electric Moisture Absorber Humidity Sensor Dehumidifier for Extra Large Room,"Guangdong Invitop Technology Co., Ltd.",soil moisture sensors,Electronics,77.99
Motion Sensor Wall Light Lighting Moisture Proof Outdoor Garden Lamp,"Zhongshan Fantas Lighting Co., Ltd.",soil moisture sensors,Electronics,5.65
Digital Multifunctional LCD Grain Moisture Meter Water Content Analyzer Smart Sensor Use Probe Humidity Tester for Wheat Corn Rice Bean Peanut Soybean,"Shenzhen GVDA Technology Co., Ltd.",soil moisture sensors,Electronics,9.99
Transformer Oil Moisture Detector/Oil Moisture Sensor/ Water Content Tester,"CHONGQING ZANYO ELECTROMECHANICAL AND MACHINERY CO., LTD.",soil moisture sensors,Electronics,3100.0
Bluetooth Le5.0 Beacon Tag Ibeacon with Humidity Temperature and Acceleration Sensor for Indoor Tracking Smart,"Shenzhen Rf-Star Technology Co., Ltd.",soil moisture sensors,Electronics,6.95
Customized PCB Solutions Power Electronics RF Filter Signal Integrity IoT Sensor PCB Supplier OEM ODM,Shenzhen Tecircuit Electronic Limited,soil moisture sensors,Electronics,1.0
Cheap Price Eto C2h4 Ethylene Sterilizer Price Cylinder Industrial Use,"Shandong Yizhong Industrial Co., Ltd",soil moisture sensors,Electronics,20.0
Cheap Price 99.999% 5.0n Ethylene Gas Cylinder Gas,"Shandong Yizhong Industrial Co., Ltd",soil moisture sensors,Electronics,20.0
Digital Temperature Humidity Data Logger 4G Connection 24h Monitoring for Vaccine Storage Cold Storage Breeding,"Zhengzhou Freshliance Electronics Corp., Ltd",soil moisture sensors,Electronics,95.0
Custom cnc machined Waterproof Valve Actuators for Smart Irrigation,"Dongguan Huahang Xinma Metal Co., Ltd.",soil moisture sensors,Electronics,7.9
Strontium Zirconate Srzro3 CAS 12036-39-4,"Qingdao Jinyu Chemical Co., Ltd",soil moisture sensors,Electronics,1.0
"0.96"" OLED 1602 LCD Display Relay Servo Motor Dht11 Sensor Module for Arduino Starter Kits","Shenzhen Chengsuchuang Technology Co., Ltd.",soil moisture sensors,Electronics,20.0
RS485 Online pH Meter Detection Instrument Water Quality Test Sensor,"Shenzhen Toprie Electronics Co., Ltd.",soil moisture sensors,Electronics,139.0
RS485 Soil Temperature and Humidity Meter 4-20mA Moisture Detector Moisture Meter IP68,"Shenzhen Toprie Electronics Co., Ltd.",soil moisture sensors,Electronics,39.0
Electronics Non-Nuclear Density Gauge for Road and Soil Compaction Testing,"Win(Tianjin) Machinery Business Co., Ltd",soil moisture sensors,Electronics,3000.0
Portable Electronics Non-Nuclear Density Gauge for Soil and Asphalt Testing,"Win(Tianjin) Machinery Business Co., Ltd",soil moisture sensors,Electronics,3000.0
Wireless 4G GPS GSM SMS GPRS Temperature Humidity Alarm Sensor Controller Monitor Data Logger System,"Zhengzhou Freshliance Electronics Corp., Ltd",soil moisture sensors,Electronics,95.0
Automatic Watering Pump Automatic Irrigation Module DIY Set for Arduino Kit,"Shenzhen Ke Zhi You Technology Co., Ltd.",soil moisture sensors,Electronics,6.8
